essay_id_comp,judge_score
3AFC1056E452,4
3AFC305BC43F,4
3AFEB01D9E38,5
3AFF28A9D01B,2
3B053B2F03A3,4
3B067F759865,3
3B1BB6384D7C,3
3B1CE6EEA66E,4
3B27DB9B21FE,4
3B2C8BB36BD4,3
3B30FDC5AAE8,3
3B349382B66E,4
3B355996A407,3
3B3A47EA684D,4
3B3D06A95461,4
3B3DFE1192FB,4
3B4C23859101,5
3B50C316E9CA,4
3B55EC92FAAF,4
3B62370779A1,3
3B6914A9D5D0,3
3B76811E5D92,3
3B8116100309,4
3B85EB3B7207,4
3B888FC510B1,4
3BA15254E27F,4
3BA1C8442151,5
3BA2029AFBC0,4
3BAA2C7E2CA2,4
3BB2C60B97E4,3
3BB75823DA5B,4
3BBD028592D7,3
3BC19FD6B29F,4
3BC3AB612FAA,3
3BC78976B522,4
3BCA8FF7A62E,5
3BD1B5A4F714,4
3BD1F2EA30B4,3
3BD4C7E7DE37,4
3BE469553D75,3
3BE93D14041D,4
3BF2F496AF76,4
3C04A5B6C8F8,5
3C133B27FD35,3
3C1431342B09,4
3C17ED55E3A8,4
3C1A3C7FB8C8,3
3C1B911C0C75,5
3C2032CEEC9C,3
3C26EC679114,5
3C28743B377D,3
3C2E56DBA570,3
3C315C4345C7,3
3C35ABD78529,3
3C442451101C,3
3C48236462CD,4
3C4A286D0976,3
3C559F318141,3
3C58C11EE58B,4
3C693CBFEFB5,4
3C697FD6C57D,3
3C732B8FAF71,3
3C7B282032BE,4
3C8360258FE5,3
3C870B534788,3
3C879A5C86D9,4
3C9ABAD0EB27,3
3C9B9DAFB0AE,4
3C9EE9C1A2D8,3
3CA1D9450791,5
3CA5A09CDC38,4
3CA8BC5FDD12,3
3CA8DFA49511,3
3CC0CE77D0A2,4
3CC68E5F3802,4
3CD912C299E0,4
3CDDA85AA3C7,5
3CDE1D9E6E57,4
3CF26DBFD304,4
3CF52C3ED074,4
3CF61A705D4C,3
3CF722FB17B1,4
3CFA497859E6,4
3D071A53EF80,3
3D419C1C388A,5
3D4475C949C2,4
3D491C4153CE,4
3D5C564AACDD,4
3D613F2FF95F,4
3D6607FA5531,3
3D670976A2FE,5
3D6BD2217AD5,3
3D7067F5F0E8,4
3D87B595B6E2,4
3D8BD3820279,4
3D8D67C9E2D0,3
3D94C80366E7,4
3D9C932F2EB1,5
3DAC64829E27,3
3DAE21FF789C,4
3DAE999D059A,3
3DB6FCCA1445,3
3DBBEBD828B5,3
3DC336733E9F,3
3DC3405DF531,3
3DCB4591B077,3
3DCE7545329C,4
3DEF59603E74,4
3DF2569374B6,4
3DFC27F27E29,4
3DFCB419BA08,3
3DFF5C74C39B,3
3E0A9E722795,4
3E17AB4A1416,4
3E1A21FAB4A5,4
3E22E1F1A48C,4
3E2DD51983F4,5
3E2DFEE1A973,4
3E3CBB78E42B,4
3E447261F53A,4
3E597CFD9697,4
3E7F5037EF94,4
3E81849D82B7,4
3E8567275081,4
3E866ECC376A,4
3E89989D6585,4
3E9AC2434A7F,4
3E9D0BE87490,4
3EA7F29FFED8,4
3EAA08EB3E4E,5
3EAC45B15D2C,4
3EAC832BAB92,3
3ECCF531F73A,3
3ECD274709E5,3
3ECE3D9AD865,4
3ED79EE23357,4
3EDECE385E2F,4
3EDEDAB44961,4
3EE4F2B2B160,4
3EE81BEC8978,4
3EFA3EE80C51,4
3F0396A77EE0,5
3F03A55FF4C4,4
3F04C12160E5,4
3F06BE2C68DF,4
3F0A465CBE35,4
3F0E512E243F,3
3F142A739C54,4
3F1C215FB2D9,3
3F1D5295B714,4
3F1E511E2E1E,3
3F249F1FCBBC,4
3F282F13765A,3
3F2E569A486F,4
3F30E7FDE6F1,3
3F36005DC45A,4
3F36104344DB,4
3F443A810D91,3
3F44E430D0AF,4
3F47D1C0FA1C,5
3F4D8262235A,3
3F51F5840A15,4
3F535B618050,4
3F5D082F3DD3,3
3F5DCA4D1330,3
3F65AF00FC67,3
3F6710DB72DF,5
3F6E2E7E7734,4
3F7080BE5E42,4
3F72977E9580,3
3F7A0163C8E7,3
3F876627789B,4
3F8A01E216B1,4
3F8CFCF8DF07,5
3FA34FE01526,3
3FB024B6D050,3
3FB35A81AA24,4
3FBCFA6F3065,3
3FC093EFB96C,5
3FC933A3FB55,3
3FCC183CC09B,5
3FD62131C5BC,4
3FDDD603DDF5,4
3FEA65A1F11E,5
3FEB1129B8D7,3
3FEC98F9D442,4
3FF04D1D12B0,4
3FF0FB7E93BD,3
3FF853798919,4
3FF91197E74D,3
4.10957E+11,3
4.30762E+11,3
4.53465E+11,4
4.96459E+11,4
4.97079E+11,3
400715BAA227,4
40115E5E4653,3
4014F3766E03,4
401940D9830D,3
4023681265EF,3
4032ED0063E4,3
40331978F344,3
40355ED1C675,4
403DC7E71F42,4
404A5E2C5120,4
405A9A2516C4,4
406287CE2DF9,4
406445F43B9B,4
406802BF672B,4
4082B539D6E1,4
4084C729DD4F,3
408959B1EA22,3
40899B186542,4
408A7D3D2EEC,4
40922D5AB806,4
409934FDBFBC,3
409D312BDC8D,4
40AB9AF60E36,4
40B45209C774,3
40C12D359EEB,3
40F436B62E66,3
40F5F0642A89,5
40F9DCD1794D,3
40FB5A8DB596,4
40FEDD6DE160,4
4103156B5B45,4
4118DDEC9E35,4
412227C301CD,4
412B3957025D,5
413384DAACAB,3
413841173F16,4
413AE4A36667,4
413AF04AE970,3
4141D61871DE,3
4155D50399D1,3
415672DB1873,3
415C68EF76E4,3
4169721228D0,4
416A62A2D2C8,4
4176E05183E0,3
417F362A7B19,3
41811B5B8FDB,4
4183BA00BE40,5
41845057A255,4
4184BAF78C22,4
418926C5327A,4
4189BE6EB2BB,3
418A275E8556,3
4193E47EE1D8,3
419C8EFADABA,3
419FDC37495B,3
419FFE0FF11B,2
41A3FC274B69,3
41A45843C231,4
41AB66A59849,4
41ADEA51A15E,4
41AEF2D0D03E,3
41B00C33B8AE,4
41B139DE66D1,4
41B2F4B0B8EB,5
41B8C0A3D56B,4
41B983E1E1EE,3
41BEF59908B1,3
41BFE4156488,3
41C35CC4989B,4
41CAD080DC9D,3
41CC238F5738,4
41CE9804B226,3
41D5D90F8287,5
41E45EFE43AA,5
41E9768ADAF5,4
41EE2492D913,4
41F11AC58B17,3
41F5B84911C4,3
420B1BB01B16,4
420D3018845E,5
4212518DAD4F,5
4216AC2DDEC4,4
4223E5722166,4
4225F6D4303A,5
42289AA391B4,4
4231D38F38CA,3
42323BF2B1F8,4
42346BC90146,3
423EAE044024,3
4248174EB223,4
4248882EDCCC,3
424944E8A883,4
424C7EF762F2,3
4254C990BD0A,4
4259261D1C5E,4
425D3E01C3F4,5
42661B3C5F70,5
426B322D25DA,4
426B7994C26A,3
4272C8064E89,3
4275B4160F85,4
4288F88C8D15,3
428FD33185B5,3
42933710EB6E,4
4295337EFE17,3
42997AC50E1D,4
429F4E63967A,3
42A5941E3924,3
42AD5E1F4167,3
42B977C6E77F,4
42BBC5BB7D71,4
42BC1A7578B2,4
42BDAA30E0DE,4
42BDE6E6B140,3
42C48EAC4B1E,5
42CE598E99CA,5
42D1F54DD184,4
42D5B756CACE,3
42D8CCA3643E,4
42E7F97740A0,3
42ECF767F3AC,4
42ED793FF2CC,3
42F0BEBB42B4,3
4305C62498F0,4
4306DFFBD5CC,4
4312BE04F2B3,3
4316B5E2B308,2
432ACA3E8971,3
432FD5A0C5D2,3
4332C80A5690,4
4336E25D1D6C,4
4340F2CE282E,3
434145A7D215,4
434616FBA2C7,4
434C1F133BA0,4
4353BF70C4A3,3
43596925AF2A,3
435FEA5EA3C7,4
436637E5292F,4
436E25853B7F,3
43725C5F910C,5
437E9376FB71,5
438ABF2E294B,4
438E28BC10DD,3
4390794B2751,3
439605C44328,4
4396826744B9,4
439A6D5B2062,2
43A4DCBC26BB,4
43A549F003C5,3
43A603645B8A,3
43A8EE7F1045,3
43AF502C49E6,4
43B24ED85767,4
43BF2EC06123,3
43C6275B5CC8,3
43D612E69031,4
43DAAB1D4E9F,4
43E43F7BF502,4
43EC1533429B,3
44066F9A0874,4
4409FED98F5A,4
4410B038283F,4
4413099767EB,4
44189559196D,4
4423B65DF221,5
44249693A8E4,4
4427BED9AFFD,3
442CB680039F,3
442CFAE61CC3,3
442DD1515A61,3
443033444A5F,2
443597A6A71D,5
4439A9E6FBDB,4
4449300739D3,4
444932A89C28,4
445909AC0FE5,3
445A7391C15D,5
4465723B5B4D,4
446DFCDAD7F4,4
446FB49C6537,4
4472129F46CF,4
44735791FDA0,3
447790D1438B,4
4477F6E0FC39,4
447812A6FB58,3
44785A012122,3
448F5DC3237F,3
449481205E2D,4
449E99B2C0A0,5
44A286931141,4
44A5406282B8,3
44B06B4A6D7E,4
44B37CB91CF8,4
44B42361188C,4
44B9A0BA45A7,4
44BA6813AA4F,3
44C8DE8F569D,4
44D318388E8C,5
44D7EF3EDDD4,5
44DBEAA8A894,5
44DDD4D88456,4
44E2726DA1B3,4
44E7D4E2BDE4,3
44E91CBF4115,4
44EB991E35AA,4
44EBCF75BE1F,4
44F6DC9C8326,4
45050F5E7A34,4
450F44822D14,2
451321E506A6,4
45150279591B,3
451BE494A2C0,4
451E8369BB76,4
4523DBC6372B,3
453195490AEC,4
453380C5CA9C,4
453564C3F4E3,4
453771E00335,4
453ACA22D3B4,4
453CFCB2BFE8,4
453D762EF267,4
453F56D5BB3E,3
454FA9C8E4C0,3
4557E9E83E8D,4
455F9695FAAF,4
45656F1FF705,3
45699BBC8BB8,3
4575B9D207C5,3
45775C79FA64,5
4579B625E1E8,4
458A9CBC087F,3
458D4C5C5727,4
458DAF10CB17,4
459EDDA36F73,3
459F27598FA9,4
45A5FD941F4A,3
45A85D1AA919,4
45AE96545D1A,4
45AF6741757E,5
45B3000D47C1,3
45B6B3734D1F,5
45B98A4875F3,4
45BF01B7EF4D,3
45CBE29D23E0,5
45D156498F73,4
45D37DC2C553,3
45DBD907A064,4
45DDB26E6EF5,3
45E96E189978,4
45EA1B11A1F7,3
45EF6A4EDB1A,4
45F0D8644892,3
45F6FCBF0CCA,4
46018A418B66,3
4604BEF875BC,4
4605F8B93BFF,3
4614B3AC1408,3
46177223B985,4
46183881BE11,3
4618DCF43061,4
4622343DB96F,3
462769ABDD5B,3
46284DF2F31C,4
4639878D6C17,3
463BD99B611C,5
463FD72544EC,3
4645167FB476,3
464612D779B3,3
46462FB89C84,4
464AF4533985,3
46559F9C74D1,4
46570D1804DD,4
465810444E5F,4
465FAD6FEDC4,3
4660CE6F0FB5,4
466103CE7D5D,4
466766082D8B,3
46677CD5B4C7,3
466945C86DFD,3
466D70AB6CDE,4
46772923BE1C,4
4692ACEC5FF4,3
4698AB6B27C5,4
46A177920976,4
46A196DFB54F,3
46A92C87B030,4
46B92194BDB8,5
46BB96D9BC9B,3
46BCC66EAE6B,4
46BE37782CD7,4
46CA5D7C4910,3
46CBC9429ADB,3
46CFE621048E,5
46D50B899316,4
46D66DD407B1,2
46DC70997CEB,4
46E2CA801FCF,3
46E9F045643C,3
46EA4744DAC5,4
471611351FAB,4
47228B569E22,4
4722B4D2C6E7,5
472760F320CD,4
473019D8E912,4
47355D7141C0,4
4739D03E52FB,4
473FF163E44A,3
47470951BBDB,3
47599B8DE9F9,5
47650F5F247C,3
4766AC689B19,3
47683240F3F5,4
476E421236ED,3
477129D4EF86,4
4776005B77F0,3
4779C9C9093F,4
477A4637E689,4
477B00F899E2,4
477C978F3582,4
4789DE789DB8,5
478A901B5D00,4
478B474A0A00,4
4791C7D8BB6B,4
479346DE1EF6,4
47976C4EE85A,4
479A2864FFFC,4
47AAA199994F,4
47AB06B723A5,5
47B65C7E16F9,4
47B770CB6B51,5
47C88CA583C6,3
47CAD052900E,4
47CB738BB612,4
47CC7361B35B,4
47D025408E0F,3
47D8EACFF91F,4
47E14166B3F0,3
47E1A1500282,4
47E3B3E558E1,3
47E9FD8EF2FB,4
47F31D88DFB5,3
47F7E409D879,4
47F818E17801,4
47FA53DDD7F5,4
47FCD0F878B6,4
4801AC90F66F,2
4810EA26495B,3
4819AB11D62A,3
4819FB3ED5E8,3
481B86F1521E,3
481C7323BF42,5
481D9D54CE86,4
482AA9ABD7D9,3
482E0EF0E93F,4
4834A18D4C76,3
4838F967821D,3
483A53143CF3,4
483B15E6B6DE,3
4844CF56336D,3
484D83483EAF,4
4858280EA8BC,3
485D52DB2024,5
485E595428A2,3
4860A4878ED5,4
486B53D5F8A0,4
486C6568640D,3
4870AB2B3E7D,3
487A91198C6E,5
48837626943D,3
48898FA30C5B,4
4889971AB30F,3
488C23E895EF,4
488C83FBC0D6,4
488DEE769EEF,5
489309043FA2,4
4896AD6DD91E,4
489CCED96F76,5
489D79BE18C6,3
48A79347EF59,4
48B386AA9B32,4
48B50A9C7D0F,3
48B6B42AF44E,5
48B7B61CE51A,4
48B9DA15FD36,5
48BB9C255A67,4
48BC63AF08BB,4
48C7DA094B9A,4
48C98C854FD4,4
48CCDC664931,3
48D545616F87,2
48D580D3379E,4
48D7F6B4B788,4
48FB3005F4DC,4
48FB3180E4EF,4
4907E85DC78A,3
490867E5D019,4
490C111A36D3,3
490C899F285D,4
490CF39F69C9,3
4918D9A545C5,4
492712A4FA4B,5
492ED47AC122,3
49340A641E1E,4
493EF6BC8883,4
4943FDD99039,3
495D976147B4,4
496CB1061EDC,4
497842E73629,4
497BE4933DED,5
497EA11FDF82,3
49817AA0BC99,4
4997306E980D,3
49A315660C2E,4
49ABE8B9E22F,4
49AEA23D2E9A,4
49BB5CDB13FD,4
49C4EA2A4D21,3
49CC6192468C,4
49CF9D20146B,3
49D1E60EB808,3
49D4360E9AF0,3
49D702493C91,5
49DA281C7585,3
49DB71765783,3
49EB1825B99B,4
49EC8E017664,5
49EE99F5B6B4,4
49F0104EFC3C,4
49F54A35F6F3,4
49F6198DE921,3
49F934497799,5
49FF5BB9A6CA,3
4A072A1632BB,3
4A0B12C1D10B,3
4A10B3C41630,3
4A12B5FDB00B,4
4A19828FAE05,5
4A19D1B57BC4,5
4A2693C68175,5
4A28DE0DB485,4
4A292725EE82,4
4A2A4B83E9B1,3
4A38FAE588D9,4
4A3AF3695873,4
4A668371A5A3,4
4A67B7E5549F,3
4A7464AFAB1F,4
4A75A98113A0,3
4A76C861F788,3
4A7F5648AB3F,3
4A81C9528150,4
4A8AC5E138FA,4
4A8AC603C9C5,4
4A9D5AC501BC,4
4AAB59EDE0FD,4
4AB030046F42,4
4AB0CDFFE459,4
4AB461F16BAA,5
4ACB29936C94,4
4AD0CB1D701E,4
4AD3DB40F5D3,4
4AD92CAEF8B0,3
4ADD5B2B4FF8,4
4ADD9D52FC2E,4
4ADE83D804BA,3
4AF4567BBE9F,4
4B045E8DF326,4
4B097196C25B,4
4B0CFB5539BA,3
4B11B66984CF,3
4B154F5DCF68,5
4B18A3D32AA3,3
4B1EF95AF0B5,5
4B201D2C2152,3
4B22D00F9BD7,5
4B25EDB36089,3
4B2A3D04660A,4
4B2EFF31A56A,3
4B36797FA8B2,3
4B3862D5B402,5
4B39C0D759AA,3
4B3F625D1815,4
4B40011977B4,5
4B47096239FB,5
4B4A48BAED30,2
4B55DB8974B1,2
4B57350C7661,4
4B598963BE1E,5
4B5B0839A03D,5
4B64E914C68B,4
4B8DA6C2D322,3
4B9F8C01BFA1,4
4BA7D3CA69FA,4
4BA9296EBE9F,3
4BB688100D15,4
4BC0F772980D,3
4BC4DC58DB30,4
4BC83A053CEA,3
4BCA0580352F,4
4BCF412489DF,4
4BD30FA12457,3
4BD52DB31748,4
4BD9A9FE0FA4,2
4BDCA46AC00E,4
4BE21E5EFBA9,4
4BF07DAD296D,5
4BF47B5D416B,4
4BF6BB594DD0,4
4C0042C0C4C6,5
4C083F3FA3EA,5
4C0F81CD1EF1,3
4C1B863AB0AD,4
4C2D66D7EF01,4
4C3B693C4E52,4
4C3D01DA2767,4
4C3FC32093AB,3
4C40CE78F807,3
4C50D19BC48B,4
4C5EADB2C894,5
4C60445C5681,3
4C60FE6BE07C,4
4C6B05BD5A81,3
4C6BB0618D7E,4
4C8066726324,5
4C877DD810D4,4
4C9494B6DD95,4
4C9D310A1516,4
4CA50E2333F2,4
4CAB27E45729,4
4CAE60F391E8,4
4CB46BC4B97B,3
4CB975113547,3
4CBB994F69F3,5
4CC422B5E710,4
4CC56880FDF0,4
4CD535DDDE26,3
4CDEB518A777,4
4CE0D4553658,4
4CF351AC23BA,3
4CFEE034318F,3
4D01E3613C86,3
4D06D6F02594,4
4D079D8ECC08,3
4D1755B1E482,3
4D1A2D62BDC4,4
4D23A7FA9408,3
4D2A27BF5AB4,4
4D44F84D6821,4
4D4548484E40,4
4D4683449914,3
4D51DD14B0E4,3
4D54AA1341D5,4
4D550F63270C,4
4D55CD8CCF85,4
4D5772D6A709,5
4D60247D96CE,3
4D67D54D6BE3,4
4D6B9CAE9B5C,4
4D7787F1E2CB,3
4DA58F8F319A,5
4DA6DE1267AC,4
4DB01BAEA36B,4
4DB5B49E56D4,5
4DBB73BBC84D,3
4DBCED679910,4
4DC0660FD777,4
4DC710357850,4
4DE033202375,3
4DE2EAF8914F,4
4E078101C9DD,4
4E07EED92E2E,2
4E0B09BFA60D,4
4E163434729E,4
4E1A49DAA439,4
4E2BE70F9551,3
4E30F0777917,3
4E3D602783EB,3
4E48D58E859A,4
4E49BF91D772,4
4E4FAB530872,4
4E5902274F7A,4
4E67F6534ABA,4
4E68CFD1B4D6,4
4E6D9C9F9318,3
4E6E66266A2A,5
4E6F19F29DA9,3
4E70543A2909,4
4E73009CC4AF,5
4E73A80AAEB3,4
4E7557A13281,4
4E7BE43833F1,4
4E8255A83429,4
4E8BA703D87A,4
4E8F8A840479,4
4E928B4EBC53,5
4E947C63E6E9,4
4EA1D91A526E,4
4EA35584BB87,3
4EA86A6799D9,4
4EAB0293267B,3
4EACC56E424C,5
4EBA44D861BE,3
4EBD10D304A9,4
4EC121AB2F3F,4
4EC4DB053AE7,4
4EC4EF410FC7,3
4ED044414560,4
4ED1DD11B208,4
4ED5C9162A01,3
4ED769B5CE44,3
4EDA41528FA4,4
4EDB197A680E,3
4EE1B353819F,4
4EE5BF805EB5,4
4EE5E97529E0,3
4EE7DCB86BB4,3
4EF56F42107E,4
4EFC8F589A83,4
4F072A94FC53,5
4F097E15A450,5
4F0FF47B3CC5,4
4F112B2712E2,4
4F1617F685BD,4
4F225B82A62C,4
4F2438C131F2,4
4F2C6D1D9AF1,4
4F2CC610F271,4
4F2FD00AB17E,3
4F3313E29951,4
4F354E3FCD30,4
4F37F3579D51,4
4F39C001C736,4
4F41DBBF6462,3
4F46B0E32EB7,4
4F4AF32BE55E,3
4F4C3717EEE8,4
4F4EF9C3957B,4
4F53FDABD596,3
4F5A0012432A,4
4F5DCB0DCCD0,3
4F68A8CE6F27,4
4F7A79EFD3AB,4
4F7E14B7D72F,4
4F7F24918F42,3
4F7F5784717B,4
4F829961E964,4
4F83DD9D0130,4
4F8B988580CD,4
4F9AF69E310B,4
4F9E529C1FBD,3
4FA737C9DC2E,3
4FAB69773758,4
4FAC3B29417F,5
4FB1EC92A6CC,4
4FB443E89181,4
4FC6489E8006,4
4FD4CE18CCDF,4
4FE8CD4987B6,3
4FF5D3885FD4,3
4FF7C90E8071,4
4FFE43F4135B,3
5.19879E+11,4
5.29033E+11,4
5.34354E+11,4
5.45506E+11,3
5.46814E+11,4
5.53083E+11,4
5.75256E+11,3
5003A90A759A,3
50062F957F2C,4
5008F4C9D932,3
501548D29BA2,4
50165AB9C6F2,3
5016DBF9E5A8,4
5017EF96E33C,3
5019D1373922,4
50247922908C,4
502A32AFDB6A,4
5032D57FC9F1,4
503552AC24F4,3
5035B5AFCDEA,3
503CF32C50EF,4
503DA2534877,4
50446FC1E14D,4
504CC3493DAF,4
505A24640C8D,4
505BC02CDE23,4
505DBCB27320,4
505E7BE96294,4
50614A110213,4
506BF8E786CE,3
5075F133AA2D,4
507DD961E85E,3
5082B266C097,4
50855373AC95,4
5086805A319F,3
50A20D5E39BD,3
50A729516950,3
50AACA046816,5
50B574FED819,4
50B623B2E5B0,3
50BC2C5D78A9,4
50BCAECC0F0B,4
50BFBC374361,3
50C08AC99E2D,4
50C2BE78BEF7,4
50C6B70DF247,4
50D2E73ED47E,3
50DFF5C46D9C,4
50E303775600,4
50E6B14375AB,4
50E905BAF3AD,3
50F828AEE977,3
511B82DC07D1,4
511D6D3C51FB,3
511D856B4842,4
511ED4952D93,4
513761FDC07A,4
513C8CADC353,4
513F26B1B2FC,4
515244292F97,3
5153133CE3CA,4
515CFDAAA723,4
5163679C254B,4
516557988F8B,3
516AF42ED2C9,5
516C0021B78F,3
516C1A08EF31,4
516ECA74E0D5,4
5171E1D8A82A,4
5173FB3C75A9,5
51862B10529B,3
518A59BA91F4,4
51A54CE0D413,3
51A5A4C583D2,3
51A7C4616A18,3
51B19F4A5042,4
51B21A17D1E7,5
51B65B5ADC4F,4
51B8712EF620,4
51BE91C501F9,4
51CC68B4A5B3,4
51D1B45542A1,4
51D490A60F0F,3
51DB76880081,4
51DD6A82BD9D,2
51DD72AD9EAF,4
51E211998DF0,4
51E4EB3745CB,3
51E6646E0733,4
51EE6BE022BC,3
51EF8C7D4263,3
51EFEB9D8D09,4
52043A84C3BC,3
52052A7BEEE1,3
52119FF73675,3
52145F7349A8,3
52158495C326,5
5218172D792D,4
521D89F262DF,5
52228E95FAC5,4
52233E7A7574,4
5223640D0D11,4
522421AC1CDB,3
52315F217E9A,3
523DC90B340F,4
5245516C1B2F,3
524CC4D3EEA3,4
5256BB4022DE,4
52579F4BBE4E,5
525E3781C41B,4
526CC6ABF8FE,4
52724D83C323,3
5273831FA984,4
52779E469111,4
527B7AAC2310,4
527D2EC10B3C,5
5283BE3A9AA8,4
52A206351DE6,4
52ABB31C93C1,4
52B0537F4B05,4
52B24BAEDC8C,3
52B54A7DBAD5,3
52C5975044F4,4
52D49831B279,5
52DB1B03971F,4
52DC3B7C3952,4
52F01172985F,5
52F4BE946D52,3
52F5C4141DD6,3
52FEF34F4AC7,3
52FF7CE735BE,3
530265997AD1,4
53093659491E,4
530F6C620945,3
532496FD6727,3
533305B42133,3
5341197C5A59,4
534835158D10,5
534A2664E872,4
534B7D65F1BC,3
534F8FD6D72C,4
53531A799B5D,4
5358773AF219,3
5369752CEAB0,3
536F6375C0F1,4
53858BE44997,3
538E02E87EE2,2
538EC7762A0E,4
5397604AE717,4
539B8000A428,3
53A08016E38C,5
53A15ABA8872,3
53A248BAC35D,4
53A5B5898974,3
53A6EF0C462B,4
53A88F5C2B68,4
53A9C12D80B1,3
53AFB23F2879,4
53B076D547AE,4
53B21C3A440F,5
53B5A0C383D7,3
53B68DAFE78B,4
53B9330A8106,4
53C9F177EB03,5
53CC67B72AC4,4
53CD63A1A92E,3
53CF7CA4FF9B,3
53DCD2003C08,4
53DE53537B56,4
53E64E2FB1DE,3
53E982E9957C,3
53EEE7A5B5A1,4
53F1450AF8DF,5
53F969ED1B94,4
53FB958D0310,3
5402D8B83297,3
5403979D49E5,4
5408E5D0F397,4
5412AD81F965,4
54177B4F0399,3
5419620CA869,4
542161D0012C,3
543192A13FBE,4
5435CA799064,4
5441B7ECF4ED,5
5444797664B1,3
54487928DAA3,4
54489E26F9F5,4
544B3D56A4C9,4
544D3AC4F148,4
5459D1AEA59F,4
5461798BA519,4
546B079DDC60,5
5478972243CE,3
547B0846CB1B,3
547B4C347058,4
547D92E1FFA5,4
548A2C7E3124,3
548A58E068EB,4
548EC5B339E3,3
548ED77A3B2E,3
549C74C7A6F8,4
54A7A2CF8D60,3
54AA3CF403CC,5
54AD5B3231DE,4
54B02D438BA3,3
54BB8F3AF22B,4
54C09D108011,4
54C805A7869C,4
54C93D88E8F6,3
54CACD132533,3
54D9B881F9C6,4
54E67CFD7039,5
54EBADB0DE35,4
54ECEEDEB966,4
5503B9964A09,4
5509D9C673A2,3
551135544B29,4
551BB83EEF11,3
551CE8C1C767,4
5526DCFDACF0,4
552E1E612147,5
5534E738B129,3
553A7E9B393C,3
553A7F2CFA9E,3
553DAFEC175D,4
554117C603DC,4
554DAEE7BBCF,3
55575FFF5993,3
55578E1EC4D9,3
555B1B7D2167,4
555BB0D560CA,3
555EC033AAE4,3
5562FD4D4820,3
556CAEBD8954,3
5574E4DD548A,3
557DD5E4BAAD,3
558299F3D69E,3
55904A998741,3
5593451440F8,5
55AA396C81EB,3
55ABBABE4AA6,3
55B0C90197A0,4
55B4C84AC4E3,4
55C612B32725,3
55C6A894F0CD,5
55CA4D9CE7BE,4
55CE4FDD7C6C,4
55D64FBD10D2,4
55F959645CF4,3
55F9635ECFD7,4
56090663E82F,5
56121F282D95,4
561798F1DC3D,4
561F034DEF7C,4
563B63C53B71,4
56489993A8DC,3
564FEF97AC52,4
5658A5617BA5,3
565A4234C56A,4
565C0B89C2C9,4
5662D458F65C,4
5666D5642C98,4
56671797633F,4
5672F9F49336,3
5674A7E93E14,3
56774BA72B7B,4
5686C7042536,3
568E35E8B116,3
568EF23DE225,4
5690C4B1DE7E,5
56934EC946BE,3
569400270AD9,4
56977F9F1BC8,4
56A410AD96CD,4
56A5852FC1D3,3
56AC4BE71C2F,3
56AF012A8C6C,4
56B4E3A8FA68,4
56B858DDB45C,3
56BC370EF7C6,3
56BDBCA6E4C8,3
56C594C8AD61,4
56CE596E4779,5
56D0D649CBB7,3
56D0DEFE8006,4
56D1E00149AF,3
56D7340B7056,4
56D96BC94CD1,4
56DDE8F7EF4B,5
56EAC01DACE4,4
57035905015E,4
570749EC9327,4
570D3C7684D2,4
5716C4DAFC9E,5
571B29B60BDC,4
571BE3159B48,3
571F127C69ED,4
572095E6FD5E,4
572236CAAFCE,4
572258CAB3B0,5
5725491F64E8,3
573CC8D2D71B,4
573D3A222492,3
573E39E45177,3
573FECFBABF1,3
5742BBAD7FAA,4
5757C902C635,4
57729F5DAC81,4
577CEC84D7E1,3
57859DBF4B4D,3
578917C04D28,5
5789A415F29D,4
578F55185BA7,3
5799F532C5CE,4
579C38EE157B,4
57A4BDE06D1B,4
57A68036E7F5,4
57A6B1103088,3
57A892269E96,4
57B23EB24F91,4
57BB48970618,4
57BB9D93F0CA,4
57BD9065E3EC,3
57C5D1B5D26B,3
57CE99683629,4
57CF03A3C5E4,3
57D117F52A26,4
57D5D51D6D7A,4
57D8DC790742,3
57E38AB72398,3
57E588F2AE93,3
57E6F4BD9AE2,3
57E8161AEF27,4
57EB0A572616,4
57ED566E615C,3
57FCE6EFA636,4
580B2818EAD3,4
580D283A8895,4
5818B1EE4923,4
58211510AB4F,3
583148511DEF,3
58358B109222,4
583A264BBC01,4
584318BAA12F,4
5843D4C6EFCC,4
58453EDC66BA,3
5847329FD197,4
584A4BB1E954,3
584F4FBD5836,3
5851531DD4FE,4
58567312BDAB,4
58621C689C7B,3
586269D6471F,4
58647D4AF653,3
58669BF55DF1,5
587B9AD94902,3
58842626BD36,3
5886FEE892A7,4
5893410E4804,3
58A457A5CC45,3
58B24F7BCFEA,4
58B67E59C661,4
58CC6C4321B5,5
58CE20CD7539,3
58D1B2CFF55A,4
58D25D8574F3,4
58DA41AD8D5D,3
58E3C1A0DB31,4
58E432E2DC35,3
58E84BCE4B90,4
58EBDB3621E5,4
58EE193B3F7D,3
58FE015253B7,3
5902D762C891,3
590D3E0A466C,4
590E55688000,3
590F70DF6614,3
591B7E3E2B40,3
591E36982F38,4
592A0A7ED525,3
592C7623E346,4
593E2802E27C,3
59409428D80E,3
5940D91292F8,3
5945ADE75E5E,4
594BA746F1E3,4
595BF7E204FD,4
5967C9CB596A,4
59838705785F,4
5986652F6023,4
5988A483AC88,3
5993D6213F79,3
599620A50158,4
59981B992996,3
59A2F81ECDB5,3
59A565081D48,3
59A5BE420CB6,4
