comment_id,article_id
5194426,330509
5194459,330646
5194602,330680
5194638,330681
5194661,330555
5194679,166522
5194699,330595
5194701,330181
5194752,330612
5194801,330502
5194803,330199
5194884,330686
5194930,330468
5194969,330625
5195034,330203
5195041,330563
5195062,330699
5195114,330476
5195148,330643
5195183,330557
5195196,330706
5195246,330666
5195280,330623
5195299,330698
5195318,330569
5195365,330711
5195442,330167
5195469,330690
5195550,329822
5195608,330573
5195683,329409
5195687,330306
5195745,330636
5195756,330232
5195758,322410
5195793,330662
5195805,330659
5195813,329796
5195930,330730
5195945,330581
5195964,330737
5195973,330684
5195995,330615
5196019,330728
5196022,254917
5196051,330160
5196052,330606
5196085,330590
5196132,330614
5196156,330745
5196187,330531
5196226,330705
5196249,330545
5196278,330694
5196339,330603
5196351,330755
5196360,330696
5196390,330630
5196398,330713
5196458,330598
5196462,329775
5196508,330543
5196519,330756
5196573,330639
5196584,329643
5196606,330764
5196612,330605
5196624,330594
5196638,330599
5196642,330712
5196729,330772
5196754,330443
5196796,330572
5196801,330771
5196907,330697
5196946,330740
5196951,330734
5196966,330600
5197043,330667
5197059,330505
5197067,330781
5197097,330679
5197104,330731
5197157,330283
5197183,330786
5197196,330427
5197223,330622
5197244,330739
5197262,330794
5197327,330528
5197372,330802
5197455,330770
5197549,330768
5197554,330776
5197587,330619
5197740,330591
5197757,330668
5197773,330647
5197847,330503
5197859,330826
5197900,330822
5197909,328955
5197937,330575
5197965,330609
5197978,330653
5198045,330806
5198051,330747
5198054,330766
5198104,330840
5198112,330708
5198163,330836
5198207,330526
5198225,330753
5198233,330655
5198235,330762
5198236,330811
5198306,330789
5198329,330851
5198378,330852
5198383,330824
5198390,330546
5198411,330853
5198426,330810
5198432,330795
5198464,330855
5198472,330828
5198493,330856
5198563,330758
5198574,330796
5198580,330844
5198671,330702
5198715,330774
5198719,330832
5198720,330830
5198757,330816
5198758,330761
5198775,330801
5198838,330767
5198844,330875
5198984,330857
5199018,330607
5199026,330788
5199045,329235
5199050,330858
5199065,330881
5199084,330513
5199096,330879
5199158,330861
5199161,330834
5199191,330518
5199225,330843
5199226,330896
5199234,330613
5199239,329097
5199302,330884
5199335,330911
5199342,324671
5199399,330886
5199433,330864
5199473,330808
5199481,330787
5199519,330862
5199524,330759
5199532,330656
5199535,317186
5199580,330859
5199584,330929
5199652,330629
5199703,330915
5199757,330944
5199821,330723
5199855,330927
5199862,330955
5199865,330902
5199867,330743
5199869,330736
5199924,330860
5200002,330714
5200052,330901
5200066,330973
5200092,330725
5200122,330920
5200132,330981
5200199,330820
5200277,330803
5200294,330880
5200424,331007
5200505,330984
5200527,330652
5200558,331014
5200600,330937
5200610,330638
5200632,330904
5200653,331020
5200711,330576
5200734,330996
5200758,330889
5200778,329704
5200795,330908
5200823,331010
5200842,331032
5200868,331034
5200892,330727
5200967,331043
5200986,330945
5201023,330962
5201037,330942
5201072,330952
5201076,330657
5201094,331047
5201100,330997
5201159,331054
5201172,330971
5201175,330912
5201183,331058
5201244,331062
5201260,330993
5201300,330985
5201302,331026
5201307,331049
5201356,331017
5201382,331036
5201435,330863
5201436,330742
5201490,330925
5201523,330905
5201524,331078
5201551,330932
5201612,330847
5201642,330633
5201647,330874
5201668,331044
5201823,331061
5201835,329899
5201874,330173
5201894,330800
5201934,330848
5202111,331097
5202146,331004
5202160,330891
5202183,330975
5202199,331118
5202275,331103
5202328,331127
5202359,331129
5202369,331131
5202414,330991
5202497,331074
5202517,331137
5202548,331138
5202553,331139
5202571,331079
5202591,330951
5202601,330722
5202606,330817
5202607,331140
5202624,331068
5202669,330982
5202736,329301
5202759,331027
5202765,331150
5202816,331110
5202919,331108
5203023,331076
5203031,331116
5203060,331163
5203076,331128
5203097,331166
5203167,330616
5203198,330968
5203205,330978
5203233,331099
5203253,331086
5203292,330900
5203299,331073
5203300,330642
5203304,331160
5203351,331184
5203383,331187
5203416,331133
5203441,330940
5203443,331102
5203449,330460
5203462,331106
5203495,331158
5203521,331155
5203539,331023
5203546,331031
5203651,328534
5203701,331148
5203706,331201
5203707,331025
5203722,331002
5203753,317915
5203777,331209
5203882,331221
5203890,331223
5203954,331226
5203957,331227
5203966,331191
5204027,285946
5204058,331236
5204062,331238
5204097,326584
5204101,331192
5204111,331206
5204133,331256
5204149,331251
5204168,330521
5204178,331188
5204207,331195
5204209,331234
5204222,331261
5204253,331177
5204284,331263
5204297,331270
5204337,331145
5204349,330624
5204428,331255
5204458,331167
5204472,330976
5204557,330898
5204558,331273
5204587,331142
5204598,331071
5204670,331299
5204678,331233
5204682,331301
5204690,331093
5204701,331114
5204811,331298
5204816,330977
5204823,331232
5204830,331215
5204875,331272
5204946,331194
5204975,331056
5205021,331323
5205035,331046
5205044,331165
5205086,331260
5205091,331277
5205098,331326
5205106,331231
5205107,331332
5205122,331296
5205144,331254
5205175,331304
5205183,331335
5205199,331317
5205221,331134
5205246,304449
5205266,331293
5205288,331344
5205300,331245
5205310,331276
5205327,331126
5205332,331259
5205342,331343
5205354,331098
5205363,331338
5205406,331352
5205416,331354
5205453,330988
5205512,331361
5205515,331362
5205533,331190
5205548,331302
5205550,331130
5205568,331311
5205600,331319
5205618,331329
5205654,331377
5205688,331230
5205706,331378
5205746,331196
5205867,331370
5205940,331216
5205941,331198
5205946,330926
5205957,331295
5206075,331404
5206095,330972
5206210,331322
5206240,330582
5206257,331412
5206284,331388
5206306,331019
5206324,331242
5206370,331407
5206376,331410
5206568,331284
5206650,331405
5206663,331211
5206685,331315
5206695,331391
5206751,330987
5206754,331164
5206762,331217
5206806,331241
5206924,331444
5206932,331416
5206980,331440
5207013,331428
5207024,331314
5207026,331001
5207044,331333
5207099,331383
5207110,331294
5207113,331451
5207118,330919
5207137,331424
5207178,331300
5207247,331308
5207279,331456
5207282,331409
5207285,331035
5207294,331355
5207326,331460
5207351,331422
5207400,331371
5207405,331413
5207422,331307
5207531,331394
5207567,331442
5207589,217913
5207642,331240
5207722,331368
5207770,330090
5207833,331396
5207870,331489
5207938,331403
5207944,331423
5207967,331342
5207988,331448
5208064,331279
5208072,331237
5208093,330757
5208123,331210
5208141,331486
5208154,331510
5208161,331511
5208195,331454
5208222,331457
5208232,331430
5208233,331484
5208270,331519
5208341,331419
5208348,311650
5208369,331496
5208373,331515
5208390,331532
5208397,331509
5208403,331339
5208413,331325
5208422,331500
5208454,331533
5208486,187613
5208504,331462
5208522,331540
5208560,331549
5208586,331550
5208611,331491
5208625,331541
5208648,331435
5208663,331485
5208665,331536
5208692,331481
5208708,331562
5208842,331376
5208850,331572
5208881,331483
5208940,331499
5208951,331420
5208961,331472
5208976,331568
5209089,331584
5209093,331546
5209116,331556
5209141,331577
5209152,331588
5209227,331498
5209239,331453
5209260,331501
5209305,331351
5209334,331589
5209353,331379
5209384,331598
5209385,331609
5209391,331571
5209411,331465
5209437,331358
5209471,331615
5209474,331616
5209488,331586
5209499,331459
5209585,331629
5209603,331564
5209665,331624
5209715,331644
5209768,331566
5209788,331505
5209798,329190
5209808,331507
5209832,331551
5209850,331570
5209893,331547
5209894,331632
5209911,331654
5209963,331657
5209965,331558
5209981,331628
5209985,331414
5209989,331473
5209996,331631
5210019,331545
5210133,331009
5210145,331647
5210207,331581
5210216,331356
5210224,331651
5210225,331580
5210227,331634
5210266,331650
5210268,331606
5210281,331212
5210326,331645
5210340,331673
5210363,330966
5210365,331583
5210412,331658
5210542,330245
5210571,331600
5210641,331508
5210686,330682
5210694,198534
5210706,331678
5210740,331689
5210745,331659
5210757,331421
5210763,331487
5210788,331446
5210789,331553
5210810,331559
5210812,331693
5210941,331360
5211016,331408
5211027,331621
5211029,331181
5211034,331630
5211074,331646
5211143,331713
5211145,331543
5211170,331662
5211174,331490
5211361,331684
5211422,331492
5211479,331731
5211489,331620
5211505,331309
5211519,331542
5211529,331725
5211568,331445
5211572,331705
5211598,331692
5211666,331582
5211682,331747
5211754,331743
5211756,162444
5211819,331757
5211866,331661
5211890,331700
5211983,331503
5212023,331688
5212062,331768
5212083,331555
5212107,331754
5212113,331683
5212135,331769
5212155,331718
5212194,331619
5212202,331328
5212210,331520
5212261,331765
5212290,331642
5212307,330670
5212416,331711
5212468,331697
5212488,331766
5212698,331744
5212712,299228
5212720,331576
5212726,331717
5212825,331608
5212846,331792
5212867,331513
5212935,331811
5212962,331756
5212979,331827
5212985,331710
5213058,331495
5213074,330720
5213078,331835
5213086,331664
5213097,331777
5213115,331839
5213127,331801
5213131,331807
5213137,331840
5213154,331833
5213155,331842
5213191,331680
5213209,331824
5213226,331800
5213270,331798
5213275,331851
5213277,331852
5213341,331817
5213363,331672
5213383,331729
5213389,331841
5213397,331848
5213410,331805
5213414,331788
5213433,331682
5213471,331861
5213513,331858
5213684,331784
5213698,331877
5213728,331569
5213745,331778
5213772,331872
5213782,331873
5213789,331894
5213801,331895
5213840,331845
5213848,331832
5213910,331763
5213962,331913
5213995,331750
5214026,327970
5214057,331461
5214107,331736
5214179,331874
5214234,331534
5214238,331909
5214285,331479
5214287,331856
5214344,330677
5214381,331936
5214431,331262
5214432,331938
5214529,331906
5214557,331871
5214600,331937
5214625,331924
5214671,331950
5214753,331601
5214763,331954
5214785,323849
5214788,331956
5214812,331886
5214847,331869
5214900,331735
5214901,331878
5214902,331704
5214948,331891
5214951,331860
5214972,331902
5215022,331971
5215026,331972
5215042,331922
5215057,331911
5215150,330577
5215210,331753
5215258,331875
5215259,331538
5215283,331986
5215291,331868
5215301,331988
5215343,331783
5215375,331992
5215382,331771
5215396,331951
5215438,331870
5215551,331930
5215569,332007
5215624,331955
5215696,331793
5215707,330084
5215751,332016
5215803,331964
5215843,332019
5215862,332020
5215866,332009
5215868,332003
5215924,331991
5215938,331767
5215950,331716
5215967,331637
5215972,331919
5216023,331981
5216054,332013
5216134,331896
5216176,331789
5216198,331859
5216201,331926
5216225,331928
5216241,331819
5216265,332034
5216271,331962
5216318,331847
5216323,331764
5216343,331854
5216364,331846
5216382,332039
5216384,331625
5216393,332010
5216464,331866
5216469,332045
5216473,331978
5216507,332002
5216512,331975
5216540,331781
5216605,332060
5216623,332037
5216678,331987
5216684,331274
5216715,332066
5216788,331826
5216794,332072
5216810,331537
5216816,331879
5216825,332036
5216832,332073
5216857,332074
5216872,331984
5216895,332075
5216898,331814
5216924,332077
5216960,332038
5216999,331925
5217009,332078
5217063,331867
5217183,332092
5217190,332094
5217207,332023
5217232,331802
5217233,332098
5217252,331818
5217255,332054
5217348,331808
5217352,332104
5217360,332091
5217400,332021
5217419,332083
5217429,332069
5217436,332110
5217438,332108
5217441,332056
5217446,331946
5217484,332061
5217495,332117
5217508,331985
5217514,332120
5217516,331932
5217520,331912
5217583,332064
5217630,332119
5217676,331791
5217756,332093
5217826,331880
5217928,332105
5217947,332157
5217994,331862
5218047,332059
5218050,332131
5218070,332160
5218102,332163
5218174,332174
5218175,332177
5218183,332071
5218200,332090
5218251,332014
5218282,332194
5218307,332137
5218319,331450
5218355,332041
5218371,332178
5218447,332211
5218469,332212
5218470,332102
5218518,332220
5218524,330999
5218541,331876
5218559,332222
5218565,331715
5218588,332031
5218612,332227
5218634,329818
5218650,332188
5218656,332171
5218662,332233
5218671,332032
5218706,332239
5218708,331881
5218710,332240
5218761,332145
5218768,332103
5218830,332247
5218831,332225
5218850,330431
5218860,332249
5218889,332124
5218944,332254
5218994,332184
5219015,332219
5219087,332049
5219120,332229
5219129,332257
5219159,331977
5219216,331751
5219217,332262
5219221,332226
5219258,332047
5219305,332135
5219373,331882
5219381,332237
5219447,331899
5219512,332087
5219542,332264
5219567,331836
5219581,332280
5219601,332118
5219619,331961
5219687,332268
5219737,332256
5219755,332187
5219763,332224
5219777,332057
5219780,332173
5219818,332250
5219830,332287
5219848,332278
5219871,332274
5219900,332292
5219910,331883
5219970,332151
5219982,332122
5220050,332149
5220054,332200
5220088,332107
5220092,332208
5220188,332097
5220191,331476
5220263,332196
5220264,332063
5220339,332086
5220372,332081
5220383,332141
5220414,332142
5220436,332275
5220451,331884
5220453,332232
5220458,332109
5220510,330837
5220513,331797
5220569,323547
5220571,332322
5220573,332245
5220577,332132
5220600,332300
5220606,332018
5220614,332133
5220617,332330
5220632,332170
5220683,331863
5220715,332315
5220751,332175
5220791,332190
5220842,332342
5220875,332111
5220923,332347
5220943,332279
5220959,332215
5221055,332231
5221073,332213
5221144,332206
5221159,332096
5221203,330488
5221246,332359
5221270,332358
5221355,332191
5221357,332243
5221375,332318
5221385,332138
5221396,332332
5221401,331674
5221414,332371
5221420,332372
5221451,332289
5221516,331825
5221525,332343
5221579,332369
5221602,332354
5221612,332319
5221632,332357
5221647,332376
5221663,332331
5221668,332383
5221678,331969
5221728,332263
5221778,332356
5221786,332385
5221815,332374
5221826,332392
5221833,332189
5221866,332172
5221875,332126
5221960,332336
5222063,332158
5222076,332412
5222097,331829
5222105,332299
5222115,332402
5222118,332414
5222135,332346
5222158,226047
5222182,332408
5222187,332422
5222200,332295
5222212,332423
5222228,332341
5222237,332100
5222244,332378
5222246,332428
5222248,332404
5222249,332391
5222253,332364
5222256,332431
5222259,332303
5222288,332152
5222296,332434
5222305,332134
5222328,332416
5222345,332435
5222363,332204
5222366,332285
5222381,332439
5222414,332348
5222441,332443
5222446,331821
5222448,332445
5222488,332302
5222491,332448
5222569,331239
5222571,332167
5222583,332398
5222628,332456
5222631,332407
5222675,332291
5222796,332419
5222855,332476
5222896,332481
5222947,332463
5222958,332400
5222978,332198
5223027,332380
5223030,332493
5223084,332399
5223113,332497
5223125,332425
5223131,331727
5223140,332498
5223184,332186
5223249,330813
5223327,332484
5223329,332468
5223331,332496
5223391,332438
5223428,331806
5223451,332450
5223469,332309
5223478,332377
5223507,332520
5223520,332401
5223556,332370
5223668,332519
5223673,332286
5223811,332540
5223834,332509
5223835,332460
5223845,332436
5223866,332406
5223869,332495
5223886,332465
5223923,332478
5223925,332474
5223928,162907
5223932,332321
5224027,332521
5224051,332538
5224065,332543
5224100,332550
5224163,332440
5224174,332153
5224313,332388
5224343,332508
5224345,332444
5224375,331050
5224397,332505
5224409,332368
5224419,332549
5224472,332501
5224567,332472
5224570,332554
5224622,332570
5224711,332533
5224769,332516
5224776,332389
5224834,332565
5224883,332568
5224887,331996
5224918,332351
5224933,332418
5224938,332424
5224990,332522
5225118,331111
5225141,332593
5225179,332040
5225231,332449
5225255,332361
5225285,332294
5225301,332429
5225333,332048
5225337,332578
5225344,332251
5225363,332405
5225474,332583
5225550,332324
5225576,251833
5225601,331916
5225653,332161
5225715,332453
5225718,332572
5225739,332635
5225778,332639
5225804,331923
5225834,332636
5225845,329028
5225858,332608
5225867,332604
5225900,332575
5225942,332561
5225948,332655
5226059,332486
5226072,332634
5226086,332530
5226108,330748
5226166,332284
5226220,332674
5226224,332598
5226261,332678
5226288,332396
5226290,332680
5226301,332682
5226336,332529
5226361,332590
5226383,332612
5226403,332563
5226412,332594
5226446,332622
5226447,332644
5226457,332596
5226489,332687
5226618,332623
5226639,332628
5226668,332599
5226675,332616
5226687,332681
5226708,332646
5226766,332702
5226793,332690
5226807,332696
5226869,332650
5226889,332267
5226934,332627
5226951,332457
5226965,332692
5227005,332614
5227033,332629
5227051,332442
5227109,332669
5227173,332711
5227209,332642
5227231,332301
5227258,332709
5227282,332613
5227381,332619
5227402,332697
5227407,329755
5227439,332719
5227468,332710
5227539,332559
5227552,332641
5227567,332684
5227645,332384
5227685,332499
5227692,332716
5227736,332730
5227742,332390
5227758,332700
5227778,332733
5227779,332387
5227825,332676
5227842,332675
5228181,332734
5228187,332744
5228190,332742
5228197,332017
5228269,332707
5228282,332741
5228302,332595
5228306,332767
5228319,332721
5228343,332770
5228347,332760
5228377,332504
5228438,332771
5228485,332761
5228508,332781
5228523,332673
5228539,332788
5228590,332749
5228597,332755
5228604,332780
5228628,332765
5228648,332735
5228714,332803
5228717,332446
5228736,332807
5228746,332792
5228757,332640
5228799,332815
5228801,332756
5228833,304835
5228851,332500
5228853,332506
5228862,332822
5228919,332477
5228935,332757
5228939,332830
5228942,332706
5228954,332776
5228968,332527
5228971,332394
5228998,332335
5229000,332832
5229022,332836
5229041,332753
5229115,332796
5229170,332802
5229171,332800
5229218,332849
5229277,332740
5229316,332828
5229336,332843
5229476,332140
5229526,332683
5229537,332834
5229651,332858
5229687,332875
5229707,332876
5229708,332720
5229725,332724
5229727,332783
5229843,332887
5229846,331610
5229889,332739
5229931,332714
5230034,332363
5230073,332610
5230088,332395
5230170,332835
5230184,332725
5230220,332821
5230255,332806
5230290,332837
5230291,332743
5230345,332717
5230385,332903
5230406,332872
5230415,332891
5230469,332323
5230503,332689
5230527,332833
5230575,332752
5230604,332512
5230616,332857
5230637,332809
5230640,332661
5230657,332591
5230668,332866
5230702,332916
5230728,332839
5230801,332927
5230855,332786
5230952,332900
5230973,332908
5230978,332694
5231002,332731
5231057,332668
5231302,332967
5231356,331939
5231374,332934
5231399,332747
5231408,332745
5231425,332820
5231450,332746
5231459,332980
5231496,332918
5231538,332897
5231548,332988
5231651,332845
5231659,332994
5231708,332853
5231713,332951
5231800,332993
5231835,332922
5231843,332932
5231848,333001
5231852,327485
5231888,332979
5231911,332859
5231939,332433
5231947,332898
5231977,332536
5231981,333011
5232047,332947
5232071,333018
5232073,332926
5232093,333020
5232155,332805
5232173,333025
5232288,332969
5232303,332556
5232337,332861
5232427,332651
5232451,332823
5232462,332637
5232471,332870
5232496,332989
5232523,333054
5232564,333056
5232567,333058
5232569,333059
5232594,332981
5232690,333031
5232701,332841
5232703,333042
5232714,333043
5232734,333041
5232737,332827
5232822,333046
5232828,333084
5232836,333019
5232909,333002
5232928,333087
5232944,333057
5232954,333032
5232970,333094
5232979,333096
5232990,332566
5232992,332552
5233009,332888
5233053,332654
5233066,332779
5233109,333088
5233129,332810
5233131,332975
5233145,333017
5233192,333124
5233225,333107
5233240,333068
5233294,333129
5233311,333004
5233316,333130
5233319,332915
5233362,333030
5233380,333060
5233391,332842
5233449,332491
5233468,333109
5233470,333138
5233489,333102
5233524,333037
5233525,332883
5233540,333051
5233559,332944
5233580,332164
5233594,333141
5233659,333123
5233663,333152
5233729,333089
5233826,333012
5233868,333061
5233921,333126
5233930,332879
5233953,333071
5233977,333171
5233994,333022
5233996,333067
5234003,332996
5234005,333097
5234011,333082
5234019,148870
5234031,333044
5234043,333156
5234051,333016
5234066,333146
5234139,333143
5234185,333186
5234200,333188
5234269,333183
5234318,333072
5234329,332930
5234404,332893
5234409,333125
5234418,333208
5234421,333101
5234487,333065
5234535,333214
5234554,333116
5234573,333128
5234579,332814
5234597,332791
5234599,333221
5234616,333222
5234637,333027
5234671,333098
5234692,333048
5234747,333236
5234755,333093
5234768,333239
5234772,333139
5234805,333118
5234844,333169
5234927,333237
5234941,333066
5234949,333233
5235003,333194
5235052,331695
5235123,333261
5235142,333228
5235167,333200
5235208,333132
5235229,333157
5235245,333177
5235246,332494
5235257,333115
5235291,333271
5235315,333193
5235335,333105
5235343,333161
5235365,333223
5235418,333278
5235431,333013
5235447,333095
5235468,332982
5235501,333122
5235527,333014
5235548,329226
5235621,333248
5235656,333034
5235677,333274
5235700,333286
5235704,333281
5235723,329359
5235725,333052
5235727,333241
5235732,333246
5235749,333211
5235758,333276
5235814,332997
5235821,333176
5235824,333293
5235884,333289
5235909,333220
5235943,332816
5236095,333198
5236101,333110
5236121,333158
5236150,333268
5236174,333173
5236185,333315
5236189,326115
5236204,333180
5236212,333283
5236329,333277
5236482,333330
5236484,333292
5236485,333331
5236489,333092
5236498,332487
5236546,333137
5236687,333204
5236742,333197
5236763,333285
5236769,333349
5236804,333250
5236849,332209
5236932,333354
5236942,333325
5236992,333361
5237035,333303
5237044,333368
5237149,333210
5237198,333253
5237203,333375
5237210,333378
5237211,333313
5237243,333341
5237250,333380
5237368,333294
5237415,333387
5237454,333329
5237479,333179
5237490,333413
5237509,333374
5237545,333419
5237563,333421
5237590,333382
5237603,333401
5237626,333428
5237634,333307
5237651,333429
5237680,333431
5237712,333344
5237879,333324
5237891,333353
5237896,333309
5237980,333416
5237992,333443
5238048,333396
5238091,333433
5238164,333465
5238181,333360
5238228,333414
5238302,333440
5238356,333436
5238366,333478
5238389,333485
5238401,333407
5238415,333386
5238429,333490
5238430,333391
5238444,333492
5238487,333430
5238511,333475
5238518,333327
5238541,330917
5238554,333352
5238564,333333
5238605,333257
5238663,333291
5238694,333258
5238741,333486
5238744,333302
5238766,333471
5238775,333425
5238841,333346
5238842,333287
5238854,333469
5238881,168984
5238907,333510
5238921,333501
5238925,331953
5238964,333408
5238999,333351
5239008,333497
5239036,333526
5239037,333527
5239054,331350
5239070,333498
5239076,332973
5239132,332555
5239153,333531
5239180,333482
5239183,333343
5239216,333461
5239223,333403
5239242,333165
5239270,333544
5239307,333511
5239313,333548
5239333,333518
5239349,333543
5239352,333550
5239371,333459
5239402,333558
5239459,333559
5239472,333561
5239584,333170
5239585,333489
5239590,333541
5239626,333359
5239635,333521
5239647,333365
5239691,333499
5239726,333504
5239734,333400
5239750,333514
5239766,333556
5239799,333476
5239840,333447
5239906,333587
5239953,333519
5240016,333595
5240024,333534
5240075,333472
5240079,333412
5240163,333503
5240252,333451
5240292,333612
5240313,333339
5240319,333445
5240342,333592
5240363,333321
5240379,333517
5240390,333575
5240411,333617
5240428,333460
5240451,333300
5240471,333318
5240522,333610
5240541,333438
5240553,333356
5240584,333563
5240617,333590
5240628,333601
5240650,333593
5240702,333628
5240744,333348
5240767,333557
5240779,333638
5240841,333644
5240851,333050
5240895,333651
5240926,333653
5240958,333630
5240973,333418
5240975,333502
5240994,333567
5241073,332880
5241077,333466
5241104,333435
5241269,333624
5241279,333685
5241314,332971
5241376,333664
5241384,333625
5241453,333402
5241454,333597
5241473,333594
5241490,333704
5241500,333244
5241609,333345
5241622,333691
5241629,333599
5241638,333723
5241660,333649
5241688,333725
5241746,333600
5241766,333697
5241806,333695
5241849,333530
5241882,333738
5241904,333687
5241905,333634
5241918,333740
5241921,333000
5241948,333397
5241969,333718
5242026,333648
5242105,333757
5242110,333635
5242113,333586
5242138,333603
5242155,333668
5242201,333680
5242270,333744
5242277,333633
5242282,333758
5242296,333665
5242349,333774
5242365,333546
5242415,333316
5242433,333645
5242455,333693
5242468,333782
5242490,333377
5242544,333788
5242608,333791
5242636,333684
5242688,333673
5242699,333456
5242715,333565
5242723,333802
5242740,333804
5242763,333800
5242783,333794
5242811,333582
5242881,333743
5242899,333816
5242901,333745
5242909,333424
5242951,333765
5242966,333731
5242987,332797
5242988,333350
5243018,333661
5243022,333821
5243054,333827
5243156,332798
5243181,333841
5243214,333696
5243224,333783
5243225,333536
5243272,333828
5243410,333814
5243435,333775
5243485,333856
5243499,333786
5243505,333714
5243566,333767
5243575,333798
5243592,333835
5243598,333672
5243629,333588
5243631,333746
5243658,333689
5243688,333753
5243692,333864
5243716,333853
5243751,333655
5243762,333865
5243797,333742
5243857,333769
5243862,333831
5243880,333790
5243920,333830
5243996,333752
5244030,333797
5244033,333844
5244036,333759
5244047,333882
5244055,333623
5244157,333711
5244159,333888
5244224,333269
5244245,333874
5244248,333470
5244272,333837
5244280,333773
5244292,333734
5244348,333897
5244360,333677
5244466,333812
5244646,333846
5244663,333845
5244680,333362
5244699,333763
5244722,333908
5244724,333885
5244748,333855
5244751,333849
5244780,333641
5244786,333863
5244885,333785
5244891,333825
5244941,333917
5245098,333890
5245104,333656
5245105,333926
5245131,333739
5245182,333916
5245196,333934
5245348,333929
5245367,333945
5245376,333647
5245395,333726
5245422,333792
5245427,333538
5245480,333850
5245481,333950
5245514,333851
5245575,333822
5245578,333953
5245579,333935
5245660,333674
5245662,333957
5245717,333755
5245766,333707
5245770,333901
5245898,333789
5246031,333970
5246034,333971
5246035,333710
5246094,333928
5246097,333848
5246106,332945
5246109,333819
5246166,333878
5246278,333979
5246292,333980
5246343,333866
5246379,333968
5246393,333894
5246397,333982
5246409,333900
5246424,333879
5246442,333904
5246483,333974
5246501,333966
5246510,333996
5246539,333618
5246577,333998
5246587,333909
5246729,333992
5246841,333736
5246868,333766
5246873,334000
5246886,333984
5246940,333751
5246958,334033
5246993,333988
5247009,334037
5247011,334036
5247031,333989
5247034,334039
5247042,333251
5247043,334026
5247079,333861
5247107,334020
5247115,333779
5247126,334045
5247189,334057
5247196,333956
5247212,334040
5247298,334061
5247316,333977
5247317,334028
5247322,334016
5247343,334072
5247361,333898
5247402,333949
5247439,334044
5247458,334077
5247494,334081
5247496,334082
5247519,334021
5247558,333937
5247575,334050
5247649,334060
5247682,333883
5247705,333876
5247712,333818
5247722,333993
5247749,334003
5247786,334110
5247787,334087
5247807,333975
5247839,334059
5247866,334103
5247954,334118
5247974,334120
5247981,334029
5248006,334095
5248033,334083
5248040,333994
5248056,334053
5248099,333969
5248196,333995
5248197,334071
5248249,334078
5248260,333871
5248309,333985
5248316,334102
5248402,334143
5248504,333607
5248522,334069
5248625,334030
5248642,334065
5248686,334105
5248801,334150
5248812,334168
5248957,334129
5248972,334180
5248982,333847
5249026,333720
5249029,334054
5249041,333936
5249061,334119
5249124,334117
5249171,333870
5249184,334084
5249193,333826
5249225,334094
5249233,333768
5249259,334005
5249308,333946
5249310,334137
5249345,333733
5249353,333987
5249360,334188
5249402,333552
5249444,333409
5249459,334106
5249476,334079
5249505,334200
5249526,334203
5249656,334211
5249662,333562
5249690,334096
5249693,334014
5249700,334085
5249747,334112
5249751,334186
5249767,334222
5249791,334189
5249838,334197
5249858,334098
5249868,334130
5249894,333919
5249907,334163
5249943,334216
5249973,334145
5250007,334115
5250029,306895
5250133,334204
5250218,334017
5250293,334148
5250302,334134
5250307,334257
5250339,334244
5250376,334212
5250393,334088
5250397,334261
5250462,334018
5250527,334179
5250542,334226
5250621,334276
5250659,334255
5250662,334280
5250665,334187
5250685,334279
5250732,334290
5250741,334097
5250802,334294
5250836,333958
5250854,333889
5250874,334300
5250993,334152
5251053,334195
5251092,334093
5251120,333832
5251158,334201
5251185,334248
5251195,333608
5251208,334263
5251281,334304
5251288,334301
5251299,334176
5251307,334278
5251330,334334
5251365,334271
5251424,333038
5251428,334090
5251484,334295
5251487,334349
5251556,334354
5251563,334356
5251575,334308
5251583,334319
5251639,334292
5251659,334282
5251663,334249
5251675,334341
5251695,334331
5251752,334253
5251756,334365
5251768,332856
5251775,330455
5251801,334367
5251864,334182
5251869,334350
5251932,333886
5251957,334363
5251959,334155
5251964,334351
5251973,334109
5251976,334342
5251977,334260
5251982,334348
5252096,334311
5252152,334315
5252174,334256
5252178,334377
5252211,334281
5252340,334235
5252348,334388
5252422,334258
5252442,334374
5252476,334314
5252515,334254
5252519,334287
5252566,334407
5252578,333880
5252593,334288
5252696,334289
5252729,334336
5252734,334206
5252794,334386
5252854,334353
5252913,334157
5252920,334209
5252932,334225
5252936,334400
5253009,334413
5253015,333913
5253092,334139
5253113,334269
5253182,334387
5253218,334416
5253220,334424
5253229,334433
5253400,334158
5253415,334343
5253424,334328
5253439,334320
5253453,333702
5253454,334181
5253463,334444
5253491,334344
5253492,334303
5253509,334167
5253515,334285
5253673,333772
5253766,334272
5253789,334218
5253825,334393
5253853,334461
5253874,334462
5253876,334448
5253902,334464
5253967,333907
5254079,334438
5254181,334208
5254238,334422
5254241,334442
5254243,334475
5254250,334361
5254253,334427
5254268,334010
5254291,334111
5254303,333319
5254309,334063
5254325,334380
5254336,333477
5254359,334347
5254394,334373
5254399,224754
5254443,334471
5254520,334425
5254550,334504
5254553,334429
5254565,333713
5254605,334509
5254609,334423
5254610,333938
5254614,331696
5254629,327276
5254636,334224
5254663,333807
5254673,334458
5254681,333920
5254715,333255
5254724,333750
5254739,334518
5254761,334521
5254787,334520
5254818,334392
5254830,334524
5254869,334525
5254870,334526
5254873,334479
5254895,334488
5254931,334529
